,host_id,room_type,reviews,overall_satisfaction,accommodates,bedrooms,price,latitude,longitude
3603,59969726,Entire home/apt,65,4.5,3,1,96,53.392279,-6.233232
3604,94172353,Entire home/apt,2,0,4,2,84,53.349815,-6.345875
3605,32682471,Entire home/apt,41,5,2,1,97,53.350281,-6.264569
3606,25313171,Entire home/apt,64,4.5,3,1,96,53.351395,-6.274835
3607,121933234,Entire home/apt,6,4.5,4,1,97,53.331258,-6.27235
3608,5108083,Entire home/apt,22,5,3,1,95,53.344602,-6.238218
3609,126598543,Entire home/apt,6,5,2,0,95,53.333122,-6.267128
3610,70482690,Entire home/apt,32,5,2,1,96,53.344224,-6.277152
3611,4402987,Entire home/apt,25,5,6,2,96,53.33044,-6.26626
3612,69826007,Entire home/apt,0,0,6,3,92,53.304835,-6.241473
3613,43618287,Entire home/apt,16,5,2,1,96,53.340985,-6.274711
3614,133263455,Entire home/apt,3,5,3,1,95,53.323884,-6.26814
3615,38072348,Entire home/apt,12,5,2,1,96,53.347121,-6.276521
3616,119493088,Entire home/apt,0,0,2,1,102,53.30053,-6.245212
3617,3146345,Entire home/apt,14,5,2,1,96,53.34908,-6.281269
3618,141669470,Entire home/apt,0,0,4,0,95,53.348395,-6.238359
3619,101117916,Entire home/apt,38,4.5,2,0,96,53.315996,-6.265986
3620,56322091,Entire home/apt,9,5,2,0,96,53.353059,-6.249029
3621,79681975,Entire home/apt,12,4.5,2,1,66,53.359683,-6.295627
3622,34290630,Entire home/apt,0,0,5,3,66,53.370921,-6.386413
3623,50309290,Entire home/apt,1,0,3,1,80,53.350448,-6.254129
3624,50232162,Entire home/apt,118,4.5,3,1,63,53.365744,-6.256976
3625,12941839,Entire home/apt,0,0,2,0,66,53.32815,-6.249173
3626,8727486,Entire home/apt,1,0,2,1,66,53.331253,-6.266647
3627,81642435,Entire home/apt,7,2,2,0,66,53.338529,-6.246661
3628,23901573,Entire home/apt,3,5,2,1,66,53.342181,-6.279669
3629,81642435,Entire home/apt,7,3,2,0,66,53.338783,-6.247606
3630,30631374,Entire home/apt,10,4.5,4,1,72,53.290837,-6.256144
3631,13267106,Entire home/apt,3,5,2,1,66,53.341891,-6.225421
3632,12751045,Entire home/apt,8,5,2,1,66,53.331848,-6.272551
3633,7543174,Entire home/apt,27,5,3,1,82,53.235568,-6.114816
3634,7270195,Entire home/apt,0,0,1,0,72,53.32545,-6.268071
3635,18379984,Entire home/apt,0,0,2,1,66,53.31588,-6.282658
3636,6920223,Entire home/apt,1,0,2,1,78,53.347636,-6.262299
3637,2395428,Entire home/apt,2,0,2,0,78,53.325728,-6.271985
3638,49352581,Entire home/apt,4,4,6,2,82,53.38234,-6.242429
3639,131599019,Entire home/apt,3,5,2,0,65,53.390713,-6.230056
3640,40182364,Entire home/apt,0,0,3,1,82,53.340409,-6.319238
3641,4802932,Entire home/apt,0,0,2,1,72,53.341366,-6.296311
3642,46213060,Entire home/apt,3,4.5,2,1,72,53.358111,-6.265253
3643,134856105,Entire home/apt,2,0,2,2,65,53.226513,-6.125404
3644,37713492,Entire home/apt,1,0,4,3,73,53.320735,-6.288917
3645,81642435,Entire home/apt,5,3.5,2,1,78,53.339193,-6.246681
3646,24082801,Entire home/apt,11,5,2,0,78,53.331755,-6.271042
3647,2805864,Entire home/apt,19,4.5,4,1,72,53.337311,-6.267523
3648,51887516,Entire home/apt,0,0,2,0,72,53.331241,-6.266016
3649,12697037,Entire home/apt,43,5,4,1,71,53.342496,-6.294394
3650,44678878,Entire home/apt,0,0,6,3,79,53.284041,-6.147087
3651,5467701,Entire home/apt,5,4.5,2,1,72,53.362279,-6.27087
3652,35850057,Entire home/apt,35,4.5,2,1,78,53.296972,-6.186481
3653,21687477,Entire home/apt,83,4,4,1,78,53.35414,-6.293266
3654,87916194,Entire home/apt,2,0,4,1,72,53.300862,-6.222035
3655,46496492,Entire home/apt,12,4,4,1,71,53.353121,-6.296881
3656,38895393,Entire home/apt,0,0,2,1,72,53.341698,-6.234308
3657,28700838,Entire home/apt,5,4,2,1,74,53.330595,-6.320785
3658,3230658,Entire home/apt,3,4.5,2,0,74,53.332016,-6.22282
3659,64893641,Entire home/apt,1,0,6,3,78,53.38007,-6.378985
3660,111517247,Entire home/apt,22,4,4,1,66,53.347575,-6.270081
3661,119670039,Entire home/apt,0,0,3,0,68,53.357124,-6.284282
3662,36110689,Entire home/apt,0,0,4,1,78,53.343085,-6.290637
3663,100936942,Entire home/apt,20,5,4,2,72,53.351291,-6.267711
3664,26554200,Entire home/apt,5,4.5,2,1,79,53.400381,-6.243158
3665,60378658,Entire home/apt,4,5,4,2,81,53.286629,-6.23953
3666,35049121,Entire home/apt,27,4.5,8,2,72,53.343915,-6.273855
3667,49352581,Entire home/apt,2,0,6,2,78,53.384011,-6.246958
3668,794552,Entire home/apt,0,0,2,1,68,53.349999,-6.258989
3669,26324089,Entire home/apt,74,4.5,2,1,67,53.364292,-6.228554
3670,99725020,Entire home/apt,26,4.5,4,1,82,53.356975,-6.263962
3671,132618871,Entire home/apt,3,4.5,2,1,78,53.328689,-6.267759
3672,126598543,Entire home/apt,5,4,2,0,82,53.332512,-6.268473
3673,35049121,Entire home/apt,9,4.5,4,2,64,53.345401,-6.264094
3674,19740223,Entire home/apt,54,5,2,1,72,53.320276,-6.268278
3675,17600476,Entire home/apt,175,4,6,1,72,53.334639,-6.293691
3676,35049121,Entire home/apt,10,5,4,1,81,53.339584,-6.266952
3677,3509440,Entire home/apt,2,0,3,2,72,53.337564,-6.241913
3678,19872157,Entire home/apt,0,0,2,2,72,53.341314,-6.279186
3679,17872870,Entire home/apt,5,4.5,7,4,68,53.380571,-6.236948
3680,15097372,Entire home/apt,50,4.5,2,1,81,53.331016,-6.272561
3681,22503981,Entire home/apt,7,4.5,2,1,77,53.324107,-6.250009
3682,1107016,Entire home/apt,58,4.5,4,1,72,53.345047,-6.251019
3683,24464904,Entire home/apt,2,0,2,1,78,53.337107,-6.303412
3684,17611437,Entire home/apt,15,4.5,1,1,72,53.333316,-6.265906
3685,70154490,Entire home/apt,29,4,5,1,78,53.341436,-6.294175
3686,99725020,Entire home/apt,41,4.5,4,1,82,53.359306,-6.260737
3687,50232162,Entire home/apt,79,4.5,2,1,68,53.364131,-6.255789
3688,94827084,Entire home/apt,13,4,2,1,72,53.33306,-6.277356
3689,39408967,Entire home/apt,5,4,2,1,72,53.352433,-6.230997
3690,23191772,Entire home/apt,131,4.5,2,0,82,53.323936,-6.264689
3691,57792711,Entire home/apt,2,0,3,1,66,53.341365,-6.226711
3692,1107016,Entire home/apt,126,4.5,4,1,72,53.346525,-6.252253
3693,19582600,Entire home/apt,55,4.5,2,0,82,53.352068,-6.296321
3694,50232162,Entire home/apt,87,4.5,6,2,79,53.365122,-6.258081
3695,6275247,Entire home/apt,85,4.5,4,2,81,53.338706,-6.241019
3696,91692766,Entire home/apt,20,4.5,4,1,82,53.344058,-6.268345
3697,17600476,Entire home/apt,75,4.5,6,1,72,53.334241,-6.292939
3698,35049121,Entire home/apt,21,4.5,8,2,75,53.346899,-6.252169
3699,63039114,Entire home/apt,20,4.5,4,1,82,53.337861,-6.273883
3700,6331278,Entire home/apt,140,4.5,5,2,79,53.349386,-6.280044
3701,15361685,Entire home/apt,57,4.5,4,2,66,53.339608,-6.307119
3702,53292337,Entire home/apt,49,4.5,4,1,72,53.342695,-6.29579
3703,123856868,Entire home/apt,0,0,2,1,72,53.350022,-6.276633
3704,9429894,Entire home/apt,4,5,2,1,72,53.341377,-6.216042
3705,58831401,Entire home/apt,19,5,2,0,68,53.387556,-6.403449
3706,126598543,Entire home/apt,14,4.5,2,0,82,53.332503,-6.267645
3707,126598543,Entire home/apt,8,4.5,2,0,82,53.332649,-6.267558
3708,130125848,Entire home/apt,1,0,2,1,73,53.384419,-6.064414
3709,103567560,Entire home/apt,51,4.5,4,1,82,53.347403,-6.261826
3710,27528616,Entire home/apt,5,5,2,1,78,53.303083,-6.179326
3711,49352581,Entire home/apt,4,4,6,2,78,53.379943,-6.240144
3712,71110552,Entire home/apt,10,4.5,2,0,71,53.318123,-6.277854
3713,91692766,Entire home/apt,40,4.5,4,1,82,53.345246,-6.269487
3714,12774384,Entire home/apt,3,4.5,2,1,82,53.331076,-6.215741
3715,36819301,Entire home/apt,18,4,4,1,72,53.346339,-6.268745
3716,15097372,Entire home/apt,85,4.5,2,1,74,53.331669,-6.271709
3717,25682541,Entire home/apt,138,4.5,4,1,71,53.342672,-6.288186
3718,36321658,Entire home/apt,104,5,2,1,80,53.331782,-6.271092
3719,8296520,Entire home/apt,275,4.5,2,1,78,53.346268,-6.26689
3720,41543416,Entire home/apt,62,4,2,1,75,53.331405,-6.266672
3721,17600476,Entire home/apt,53,4,6,1,78,53.334216,-6.293099
3722,34173298,Entire home/apt,150,4.5,3,1,80,53.346971,-6.255794
3723,17600476,Entire home/apt,177,4,6,1,72,53.333981,-6.293075
3724,50232162,Entire home/apt,81,4,3,1,64,53.362088,-6.249731
3725,17387988,Entire home/apt,51,5,3,0,78,53.364097,-6.231977
3726,133248898,Entire home/apt,1,0,2,1,72,53.350868,-6.375686
3727,15097372,Entire home/apt,95,4.5,2,0,79,53.328146,-6.267634
3728,26224119,Entire home/apt,113,4,6,1,67,53.350502,-6.278001
3729,11823727,Entire home/apt,154,4.5,2,0,74,53.345102,-6.280611
3730,77768591,Entire home/apt,62,5,2,1,78,53.349876,-6.232391
3731,126598543,Entire home/apt,8,4,2,0,82,53.331276,-6.268355
3732,8229705,Entire home/apt,2,0,5,2,96,53.372859,-6.403613
3733,44244954,Entire home/apt,101,4.5,2,0,84,53.33125,-6.274629
3734,62316883,Entire home/apt,6,4.5,6,2,96,53.345034,-6.267351
3735,28736039,Entire home/apt,4,4.5,4,2,96,53.338408,-6.33051
3736,50433198,Entire home/apt,1,0,2,1,84,53.349187,-6.346543
3737,683843,Entire home/apt,1,0,2,1,102,53.333566,-6.278899
3738,26224119,Entire home/apt,21,4.5,8,2,97,53.350344,-6.27004
3739,36651987,Entire home/apt,4,5,2,1,84,53.341518,-6.309107
3740,35049121,Entire home/apt,2,0,4,1,92,53.338637,-6.273437
3741,90096061,Entire home/apt,1,0,4,1,102,53.339784,-6.300945
3742,49604187,Entire home/apt,10,4,3,0,103,53.35419,-6.269281
3743,44044711,Entire home/apt,4,5,4,2,97,53.336955,-6.280199
3744,301581,Entire home/apt,1,0,4,2,96,53.369014,-6.297748
3745,134077153,Entire home/apt,5,5,2,1,84,53.348252,-6.280224
3746,139145052,Entire home/apt,0,0,5,3,95,53.318391,-6.287852
3747,71087535,Entire home/apt,4,4.5,4,3,96,53.323371,-6.410843
3748,74317525,Entire home/apt,10,4.5,2,1,102,53.35411,-6.266667
3749,8082626,Entire home/apt,2,0,4,2,90,53.348161,-6.455423
3750,4627836,Entire home/apt,28,5,6,3,95,53.345908,-6.34684
3751,137974383,Entire home/apt,0,0,3,2,90,53.348823,-6.276962
3752,42745658,Entire home/apt,79,4.5,2,1,90,53.347889,-6.278069
3753,118672866,Entire home/apt,9,4,4,1,102,53.345399,-6.284909
3754,44244954,Entire home/apt,133,4.5,3,1,90,53.33145,-6.275006
3755,100866891,Entire home/apt,37,5,4,2,84,53.349823,-6.267521
3756,44244954,Entire home/apt,96,4.5,3,1,84,53.331616,-6.275045
3757,135806594,Entire home/apt,1,0,4,2,96,53.337838,-6.38044
3758,60802143,Entire home/apt,10,5,2,1,102,53.338795,-6.304263
3759,44244954,Entire home/apt,119,4.5,2,1,84,53.331087,-6.273324
3760,69410066,Entire home/apt,54,5,2,1,87,53.332008,-6.271416
3761,119670039,Entire home/apt,15,4,4,1,84,53.357026,-6.284557
3762,33882532,Entire home/apt,101,5,3,1,90,53.342022,-6.282755
3763,127045845,Entire home/apt,0,0,4,1,89,53.321347,-6.266189
3764,123254070,Entire home/apt,13,4.5,3,1,96,53.339898,-6.304257
3765,95247670,Entire home/apt,4,5,2,1,84,53.338669,-6.282706
3766,5225926,Entire home/apt,226,5,3,1,96,53.345142,-6.265899
3767,49352581,Entire home/apt,9,4,6,2,92,53.382959,-6.242917
3768,2474038,Entire home/apt,11,4.5,2,1,84,53.34254,-6.232328
3769,49352581,Entire home/apt,9,4.5,6,2,92,53.376521,-6.219406
3770,17064770,Entire home/apt,1,0,2,1,82,53.338097,-6.243725
3771,18128416,Entire home/apt,10,4.5,2,1,84,53.344509,-6.245344
3772,10119884,Entire home/apt,1,0,3,1,96,53.356937,-6.251508
3773,29746645,Entire home/apt,32,5,5,1,102,53.349942,-6.247485
3774,95247670,Entire home/apt,1,0,2,1,87,53.360369,-6.240552
3775,34607781,Entire home/apt,1,0,2,1,90,53.309719,-6.250579
3776,6442996,Entire home/apt,0,0,4,2,85,53.30419,-6.223376
3777,67362903,Entire home/apt,0,0,3,0,84,53.313949,-6.221453
3778,29287922,Entire home/apt,53,4.5,2,1,102,53.347757,-6.263112
3779,34033885,Entire home/apt,4,5,2,1,96,53.342711,-6.236893
3780,99725020,Entire home/apt,5,5,4,1,84,53.356695,-6.264969
3781,46867874,Entire home/apt,1,0,4,2,84,53.328969,-6.240774
3782,40532750,Entire home/apt,6,4,4,2,96,53.3609,-6.264218
3783,68489397,Entire home/apt,2,0,2,1,90,53.316179,-6.207138
3784,8134347,Entire home/apt,3,4.5,2,1,84,53.343277,-6.22299
3785,49352581,Entire home/apt,8,4.5,7,2,99,53.382251,-6.243486
3786,49352581,Entire home/apt,8,4,4,2,87,53.383022,-6.242912
3787,60169131,Entire home/apt,23,5,2,1,84,53.363597,-6.219347
3788,49352581,Entire home/apt,9,4,6,2,92,53.382212,-6.243198
3789,25465765,Entire home/apt,2,0,2,1,84,53.324607,-6.264105
3790,49352581,Entire home/apt,5,4,6,2,92,53.382758,-6.243288
3791,105684513,Entire home/apt,10,3,4,2,103,53.317584,-6.243674
3792,9615946,Entire home/apt,2,0,4,1,84,53.330307,-6.242475
3793,120362554,Entire home/apt,3,4,3,1,84,53.361617,-6.263008
3794,61912110,Entire home/apt,3,5,2,1,102,53.333275,-6.238219
3795,13252301,Entire home/apt,3,4.5,2,1,96,53.317003,-6.218637
3796,26749143,Entire home/apt,0,0,3,2,103,53.340386,-6.244353
3797,26515821,Entire home/apt,0,0,2,1,96,53.36285,-6.260754
3798,5998542,Entire home/apt,1,0,4,1,95,53.364988,-6.24402
3799,99725020,Entire home/apt,22,4.5,4,1,84,53.35599,-6.264082
3800,32205249,Entire home/apt,2,0,2,1,103,53.323244,-6.260196
3801,81317434,Entire home/apt,2,0,2,1,102,53.315642,-6.259358
3802,13586621,Entire home/apt,203,5,2,1,85,53.345424,-6.251311
3803,37988838,Entire home/apt,4,4.5,2,1,95,53.324816,-6.24881
3804,27211693,Entire home/apt,3,5,4,1,102,53.367777,-6.260582
3805,1301034,Entire home/apt,52,4,6,2,96,53.346994,-6.261953
3806,23191772,Entire home/apt,172,4.5,2,1,84,53.323483,-6.264291
3807,72743983,Entire home/apt,1,0,4,1,92,53.355704,-6.257361
3808,91473223,Entire home/apt,8,5,4,2,96,53.402831,-6.158154
3809,59474864,Entire home/apt,20,5,2,1,95,53.358197,-6.256633
3810,128496750,Entire home/apt,1,0,6,2,96,53.347876,-6.260686
3811,85077147,Entire home/apt,22,4.5,2,1,96,53.361072,-6.248842
3812,69652113,Entire home/apt,90,4.5,3,1,93,53.350735,-6.263054
3813,26224119,Entire home/apt,133,4,8,3,95,53.34714,-6.2648
3814,49352581,Entire home/apt,1,0,6,0,90,53.381986,-6.242139
3815,123286329,Entire home/apt,0,0,2,1,96,53.368535,-6.255252
3816,72653243,Entire home/apt,3,4.5,2,1,84,53.357131,-6.257473
3817,99064881,Entire home/apt,58,4.5,4,1,95,53.353759,-6.259484
3818,9895249,Entire home/apt,318,4.5,4,1,102,53.347965,-6.265113
3819,26224119,Entire home/apt,128,4,4,1,84,53.354177,-6.258272
3820,64952225,Entire home/apt,1,0,4,2,90,53.359771,-6.255378
3821,48131573,Entire home/apt,4,5,2,1,96,53.338959,-6.234279
3822,35405800,Entire home/apt,17,5,3,1,102,53.343927,-6.239142
3823,10019988,Entire home/apt,16,4.5,2,1,96,53.349148,-6.257217
3824,18343120,Entire home/apt,18,4.5,7,3,96,53.389548,-6.139224
3825,64957866,Entire home/apt,46,5,3,1,93,53.341734,-6.264718
3826,93988414,Entire home/apt,19,4,4,1,90,53.35195,-6.258043
3827,101117916,Entire home/apt,38,5,2,0,90,53.317963,-6.264567
3828,56322091,Entire home/apt,1,0,2,0,95,53.354151,-6.262365
3829,44244954,Entire home/apt,125,4.5,2,0,84,53.341454,-6.27782
3830,44244954,Entire home/apt,143,4.5,3,1,84,53.331579,-6.273318
3831,15068776,Entire home/apt,60,4,4,2,96,53.387713,-6.304979
3832,133923044,Entire home/apt,2,0,4,1,102,53.312533,-6.277921
3833,2651126,Entire home/apt,10,4.5,2,1,90,53.345992,-6.243726
3834,50232162,Entire home/apt,94,4,6,2,94,53.365737,-6.256795
3835,11823727,Entire home/apt,46,4.5,3,1,87,53.344547,-6.277487
3836,37436375,Entire home/apt,20,4.5,2,0,84,53.332116,-6.257576
3837,63039114,Entire home/apt,24,4.5,4,1,82,53.322262,-6.264707
3838,33415852,Entire home/apt,131,4.5,2,0,84,53.35833,-6.268405
3839,44244954,Entire home/apt,125,4.5,2,1,84,53.331177,-6.273683
3840,43563634,Entire home/apt,2,0,2,1,96,53.348942,-6.238309
3841,30599666,Entire home/apt,7,4.5,3,1,84,53.335073,-6.287125
3842,12701356,Entire home/apt,0,0,4,3,84,53.367066,-6.22865
3843,27211693,Entire home/apt,0,0,5,1,102,53.367782,-6.260219
3844,29747790,Entire home/apt,66,4.5,2,2,102,53.352207,-6.345695
3845,31094478,Entire home/apt,0,0,4,2,84,53.351347,-6.284243
3846,138533933,Entire home/apt,1,0,5,2,90,53.357386,-6.263496
3847,129616341,Entire home/apt,10,5,4,2,84,53.33047,-6.29984
3848,35844289,Entire home/apt,108,4,3,1,87,53.346458,-6.267572
3849,68350233,Entire home/apt,10,4.5,2,1,96,53.351612,-6.258164
3850,30532557,Entire home/apt,120,4.5,4,1,102,53.333776,-6.268332
3851,9732161,Entire home/apt,0,0,2,1,84,53.34388,-6.243986
3852,138024836,Entire home/apt,1,0,3,1,95,53.353245,-6.256813
3853,77122635,Entire home/apt,30,4.5,7,2,87,53.356031,-6.258511
3854,97080730,Entire home/apt,56,5,3,1,102,53.344387,-6.277519
3855,35049121,Entire home/apt,22,4.5,6,2,88,53.345221,-6.262731
3856,35049121,Entire home/apt,21,4,8,2,88,53.343519,-6.272199
3857,118672866,Entire home/apt,28,4,4,2,102,53.345394,-6.281052
3858,133282246,Entire home/apt,3,3.5,3,0,84,53.34721,-6.275077
3859,19582600,Entire home/apt,22,4.5,4,1,100,53.35241,-6.297725
3860,71841815,Entire home/apt,28,4,4,1,96,53.346525,-6.270021
3861,31284582,Entire home/apt,13,4.5,6,2,84,53.357289,-6.268078
3862,35049121,Entire home/apt,109,4,8,2,90,53.345696,-6.262713
3863,83338772,Entire home/apt,17,4,2,1,96,53.330952,-6.251832
3864,94738672,Entire home/apt,16,5,5,2,97,53.351577,-6.276091
3865,7103965,Entire home/apt,7,4.5,3,1,90,53.335564,-6.26877
3866,117493174,Entire home/apt,23,4.5,4,1,96,53.346733,-6.265931
3867,23302075,Entire home/apt,3,5,2,1,96,53.34079,-6.236225
3868,38780378,Entire home/apt,2,0,2,1,102,53.339528,-6.235682
3869,120429718,Entire home/apt,1,0,3,3,88,53.340813,-6.280683
3870,125230977,Entire home/apt,15,4.5,4,1,87,53.338526,-6.280396
3871,8701039,Entire home/apt,0,0,4,2,96,53.402134,-6.251906
3872,41543416,Entire home/apt,53,4.5,2,0,93,53.331096,-6.267136
3873,47469966,Entire home/apt,8,5,2,1,96,53.341379,-6.303459
3874,44244954,Entire home/apt,102,4.5,2,1,84,53.332561,-6.274942
3875,22077495,Entire home/apt,0,0,2,1,90,53.332783,-6.240443
3876,63039114,Entire home/apt,8,4,2,1,97,53.321718,-6.264546
3877,37564650,Entire home/apt,11,4.5,2,1,102,53.349774,-6.27538
3878,31166525,Entire home/apt,14,5,2,1,90,53.348672,-6.278122
3879,15769989,Entire home/apt,1,0,2,1,89,53.351679,-6.24734
3880,20656065,Entire home/apt,2,0,3,2,96,53.337115,-6.286346
3881,63039114,Entire home/apt,36,4.5,4,1,90,53.34649,-6.309432
3882,15996144,Entire home/apt,134,4.5,3,2,102,53.343524,-6.276756
3883,72083491,Entire home/apt,116,4.5,6,2,102,53.339872,-6.288037
3884,438076,Entire home/apt,1,0,4,2,92,53.376111,-6.316645
3885,26513721,Entire home/apt,4,5,2,1,90,53.318594,-6.240723
3886,91692766,Entire home/apt,36,4.5,6,2,102,53.344723,-6.268553
3887,34566851,Entire home/apt,0,0,4,2,96,53.340654,-6.222579
3888,134938678,Entire home/apt,2,0,2,0,90,53.3312,-6.272447
3889,4395113,Entire home/apt,2,0,7,3,96,53.344907,-6.24995
3890,89875670,Entire home/apt,18,5,2,0,96,53.372449,-6.062044
3891,102060944,Entire home/apt,18,4.5,2,1,90,53.333632,-6.22149
3892,681973,Entire home/apt,8,3.5,2,1,88,53.363732,-6.225359
3893,131977253,Entire home/apt,0,0,2,0,84,53.332258,-6.269113
3894,63215919,Entire home/apt,1,0,2,0,96,53.351968,-6.275049
3895,32030633,Entire home/apt,170,5,4,2,101,53.342118,-6.220053
3896,5580678,Entire home/apt,35,5,4,1,90,53.335884,-6.267358
3897,12896037,Entire home/apt,16,4.5,4,2,96,53.326983,-6.298722
3898,26554200,Entire home/apt,34,4.5,3,1,90,53.399152,-6.244354
3899,65195784,Entire home/apt,0,0,2,1,95,53.334974,-6.265397
3900,1503496,Entire home/apt,22,4.5,2,1,94,53.333167,-6.237611
3901,49269911,Entire home/apt,0,0,4,0,96,53.38738,-6.065632
3902,99725020,Entire home/apt,14,5,4,2,100,53.360844,-6.261065
3903,49352581,Entire home/apt,5,5,6,2,87,53.383963,-6.241245
3904,80425756,Entire home/apt,5,4,4,1,84,53.350987,-6.268334
3905,71716914,Entire home/apt,13,5,2,1,96,53.35018,-6.271098
3906,92579102,Entire home/apt,37,4.5,5,2,102,53.347043,-6.264751
3907,104146076,Entire home/apt,0,0,4,1,90,53.302261,-6.179851
3908,57135394,Entire home/apt,11,5,4,2,99,53.347138,-6.347719
3909,13252301,Entire home/apt,6,5,2,1,96,53.317494,-6.218901
3910,112863052,Entire home/apt,26,4.5,5,2,96,53.356997,-6.411654
3911,1557844,Entire home/apt,50,4.5,2,1,102,53.357657,-6.2923
3912,21422479,Entire home/apt,9,5,5,2,101,53.325238,-6.272299
3913,74680610,Entire home/apt,0,0,2,1,96,53.352569,-6.254066
3914,126336335,Entire home/apt,18,4.5,2,1,102,53.346547,-6.255529
3915,4584609,Entire home/apt,0,0,2,1,84,53.304623,-6.203498
3916,43911061,Entire home/apt,22,5,5,2,96,53.27979,-6.137799
3917,1557844,Entire home/apt,57,4.5,2,1,102,53.357629,-6.29031
3918,135788881,Entire home/apt,1,0,4,2,90,53.257017,-6.199826
3919,69170842,Entire home/apt,41,4,15,3,102,53.341395,-6.280875
3920,1557844,Entire home/apt,47,4.5,2,0,85,53.356227,-6.291136
3921,74992604,Entire home/apt,19,5,2,1,90,53.330686,-6.269665
3922,1557844,Entire home/apt,24,4.5,3,0,96,53.356571,-6.291861
3923,4335031,Entire home/apt,3,5,2,2,101,53.326751,-6.279902
3924,8317616,Entire home/apt,1,0,2,1,90,53.341668,-6.231529
3925,11261110,Entire home/apt,5,4.5,2,1,90,53.295274,-6.162308
3926,5299294,Entire home/apt,265,4.5,3,1,96,53.341694,-6.274949
3927,44115020,Entire home/apt,3,4.5,2,1,90,53.358782,-6.292404
3928,135020425,Entire home/apt,0,0,5,2,96,53.311953,-6.290178
3929,49352581,Entire home/apt,9,4,6,2,87,53.382935,-6.243051
3930,61099534,Entire home/apt,29,4.5,3,1,90,53.341081,-6.273588
3931,25020721,Entire home/apt,0,0,2,1,96,53.341117,-6.228214
3932,15191095,Entire home/apt,30,5,4,1,90,53.335169,-6.222758
3933,139870465,Entire home/apt,0,0,5,2,96,53.328904,-6.313356
3934,13883597,Entire home/apt,0,0,2,1,102,53.360699,-6.192764
3935,13832386,Entire home/apt,112,4.5,4,1,87,53.328874,-6.264417
3936,41661692,Entire home/apt,4,4.5,3,1,102,53.358427,-6.268905
3937,95247670,Entire home/apt,3,5,4,2,99,53.3672,-6.270812
3938,44244954,Entire home/apt,51,4.5,3,2,96,53.331412,-6.273365
3939,15928570,Entire home/apt,2,0,2,1,90,53.326407,-6.265313
3940,95247670,Entire home/apt,4,5,2,1,87,53.356717,-6.25353
3941,1557844,Entire home/apt,51,4.5,3,1,96,53.355609,-6.291495
3942,119675683,Entire home/apt,16,4,5,2,95,53.349274,-6.242768
3943,97756607,Entire home/apt,13,5,2,1,88,53.263772,-6.149964
